457,149,73,305,12492,1
451,148,72,302,12163,1
439,146,75,298,11976,1
423,144,79,292,11519,1
404,140,81,286,11049,1
384,139,82,280,10256,1
363,139,77,274,9545,1
346,138,78,268,9419,1
335,137,72,266,9252,1
331,136,70,265,9362,1
333,135,71,266,9713,1
337,138,70,270,9926,1
342,138,71,274,10344,1
346,142,76,278,10929,1
347,142,79,280,11482,1
347,142,79,280,11482,1
346,144,78,280,11436,1
344,140,86,279,11919,1
343,141,86,280,12083,1
344,143,80,280,11905,1
349,143,86,284,12265,1
357,145,80,288,12425,1
372,147,79,294,12900,1
391,145,83,300,13798,1
413,147,85,306,14583,1
438,151,88,314,14962,1
463,153,92,320,15733,1
485,157,93,326,16147,1
505,158,95,330,16814,1
522,160,96,336,17253,1
533,164,96,339,17376,1
537,163,102,342,17864,1
538,160,101,342,18196,1
535,159,100,342,18191,1
529,158,96,338,17614,1
522,156,94,336,17370,1
517,154,91,332,16735,1
506,153,87,324,15541,1
500,152,84,320,14815,1
491,150,79,314,14151,1
482,148,78,310,13776,1
474,148,78,307,13305,1
465,147,75,304,12959,1
454,145,74,300,12608,1
439,146,76,298,12137,1
424,144,77,294,11891,1
408,143,77,290,11457,1
391,145,80,288,10518,1
375,145,80,284,10041,1
361,144,72,280,9668,1
352,143,70,278,9732,1
346,146,72,277,9812,1
346,146,68,278,9811,1
351,145,68,282,9938,1
357,145,64,284,10226,1
362,150,67,288,10463,1
365,152,68,290,10622,1
365,152,70,290,10899,1
360,150,76,288,11239,1
360,150,76,288,11239,1
345,146,90,283,11490,1
337,146,84,282,11663,1
333,145,97,282,12127,1
332,147,83,284,12084,1
336,147,80,288,12388,1
346,150,80,292,12695,1
361,151,80,298,13132,1
380,151,75,302,13492,1
404,150,86,308,14518,1
404,150,86,308,14518,1
431,152,89,315,15091,1
481,156,93,326,16334,1
500,158,95,330,16798,1
512,161,96,332,16901,1
517,161,95,334,17102,1
516,162,93,332,16806,1
513,161,93,332,16814,1
511,160,93,330,16523,1
509,158,96,328,16533,1
509,158,96,328,16533,1
506,159,90,328,15838,1
504,156,89,326,15724,1
500,153,86,324,15595,1
494,152,80,318,14691,1
491,152,81,314,14095,1
488,151,78,312,13695,1
481,149,76,308,13253,1
471,151,76,305,12576,1
456,149,74,300,12148,1
456,149,74,300,12148,1
437,147,75,294,11380,1
416,143,76,288,10824,1
394,144,72,282,9679,1
374,143,70,278,9252,1
359,141,66,276,9038,1
353,143,56,276,8869,1
361,143,58,278,9374,1
370,145,63,282,9777,1
377,147,64,286,10031,1
379,148,64,288,10317,1
379,148,64,288,10317,1
374,149,74,288,10644,1
362,149,78,286,10455,1
347,151,80,284,9781,1
332,150,84,282,9839,1
321,151,82,280,9643,1
316,153,85,281,9736,1
333,156,82,288,10672,1
333,156,82,288,10672,1
368,157,82,298,12073,1
368,157,82,298,12073,1
387,158,87,300,12336,1
403,156,82,304,12932,1
414,154,85,304,13328,1
418,153,90,304,12757,1
419,154,88,300,12407,1
421,152,81,296,11564,1
425,148,86,290,11354,1
435,146,80,288,11432,1
470,144,78,292,12219,1
470,144,78,292,12219,1
486,147,78,298,12682,1
497,147,81,302,13654,1
502,150,87,306,14029,1
500,149,90,306,14372,1
490,147,96,304,14369,1
476,145,100,300,14359,1
460,146,104,296,13706,1
448,147,99,294,13150,1
439,145,88,292,13025,1
433,146,96,292,12169,1
427,146,84,290,11729,1
416,144,80,284,10746,1
416,144,80,284,10746,1
407,143,77,280,10163,1
397,140,73,276,9748,1
385,141,74,274,9194,1
371,139,78,272,9169,1
355,142,78,270,8630,1
340,142,80,268,8675,1
325,144,86,266,8454,1
311,143,87,264,8273,1
301,144,86,262,8444,1
296,144,90,262,8769,1
296,143,86,264,9161,1
302,145,86,268,9711,1
310,149,86,274,10226,1
320,149,86,276,10678,1
329,150,83,278,10823,1
339,149,80,278,10727,1
350,147,78,278,10748,1
364,147,76,279,10755,1
392,143,74,282,10869,1
392,143,74,282,10869,1
405,143,72,282,10602,1
416,143,66,282,10729,1
427,143,66,282,10924,1
436,142,76,284,11535,1
442,142,74,286,12039,1
444,141,80,290,13124,1
442,143,88,293,13698,1
436,143,98,292,13727,1
425,146,106,292,13421,1
412,147,98,290,13065,1
398,146,102,286,12774,1
387,146,96,285,11926,1
381,149,88,284,11376,1
379,151,82,282,10925,1
375,146,76,280,10471,1
368,146,80,275,9832,1
356,145,86,270,9538,1
341,143,90,266,9340,1
326,140,98,262,9406,1
307,137,106,256,9414,1
292,133,108,252,9455,1
287,133,110,254,9564,1
291,136,106,260,9998,1
310,142,98,268,10853,1
349,148,70,282,11009,1
398,146,104,290,12417,1
423,147,86,294,12775,1
439,144,82,296,13434,1
443,144,88,296,13459,1
434,147,74,298,12755,1
420,147,92,298,12798,1
399,150,68,294,11624,1
374,152,78,290,10975,1
355,153,82,284,10005,1
339,148,78,278,9526,1
331,147,76,274,9009,1
331,143,68,272,8832,1
340,144,61,272,8705,1
352,145,56,274,8904,1
366,145,58,278,9273,1
377,146,59,282,9604,1
382,147,62,286,10273,1
381,148,61,286,10644,1
377,148,62,286,10520,1
371,148,66,286,10279,1
363,150,64,286,10190,1
355,148,66,284,10103,1
347,150,65,284,9998,1
347,150,65,284,9998,1
334,152,67,284,9609,1
328,152,68,284,9826,1
325,152,68,284,9810,1
326,157,66,284,9657,1
330,156,66,284,9716,1
335,155,66,284,9998,1
339,154,64,284,10025,1
342,154,62,286,10093,1
345,155,60,286,9982,1
348,157,60,286,9758,1
348,157,60,286,9758,1
350,154,59,286,9942,1
355,153,59,286,10023,1
355,152,57,284,9879,1
355,153,59,284,9668,1
356,152,58,282,9567,1
359,151,56,284,9657,1
362,153,59,284,9503,1
363,152,62,284,9704,1
365,152,60,286,9981,1
365,152,60,286,9981,1
367,153,59,288,9917,1
366,155,60,290,9961,1
362,155,64,290,9927,1
349,156,64,290,10001,1
345,156,66,290,10025,1
338,155,68,290,10106,1
332,157,66,288,9564,1
328,157,65,286,9368,1
328,156,66,286,9286,1
328,156,66,286,9286,1
332,155,62,286,9473,1
338,155,62,286,9660,1
344,153,60,286,9793,1
351,151,61,286,9860,1
356,150,64,284,9914,1
362,146,60,282,10055,1
366,148,62,282,9859,1
369,148,60,282,9890,1
374,146,61,282,9861,1
380,144,66,280,10097,1
390,144,64,282,10194,1
400,144,67,282,10343,1
410,141,70,280,10735,1
423,143,68,282,10504,1
538,53,87,120,3306,1
438,141,70,282,10979,1
451,137,83,286,11956,1
466,143,85,290,11867,1
466,141,76,290,12159,1
466,141,76,290,12159,1
461,144,98,290,11853,1
450,142,83,288,11665,1
437,144,74,286,11090,1
425,144,78,284,10640,1
413,143,72,280,10409,1
402,145,94,280,10164,1
392,143,74,278,10183,1
385,145,68,277,9741,1
381,147,62,276,9466,1
388,143,70,272,9557,1
388,143,70,272,9557,1
397,141,66,272,9865,1
412,138,91,272,10223,1
422,137,88,276,10790,1
432,139,98,278,10882,1
434,140,70,280,10906,1
434,141,78,280,10957,1
430,139,83,280,10999,1
421,139,79,278,10867,1
410,142,85,276,10348,1
331,148,64,270,8550,1
327,148,62,270,8578,1
326,148,62,272,8739,1
328,149,60,274,8821,1
334,149,58,276,8983,1
341,150,57,277,8986,2
409,109,94,258,9570,2
409,108,92,258,9758,2
407,109,94,257,9450,2
407,106,97,258,9881,2
407,108,96,256,9457,2
406,108,98,256,9385,2
406,107,99,256,9781,2
404,108,100,256,9332,2
404,108,104,254,9313,2
405,110,104,254,9353,2
407,109,104,255,9449,2
409,110,104,257,9805,2
413,110,104,258,9854,2
418,109,102,260,10143,2
423,115,84,260,9577,2
433,114,78,262,9589,2
446,115,75,264,9736,2
459,115,76,264,9943,2
472,108,75,266,10974,2
488,116,103,265,11002,2
495,116,72,266,10816,2
502,116,103,268,11492,2
505,117,102,268,11372,2
502,116,70,266,10586,2
503,113,98,264,11096,2
499,113,76,262,9997,2
496,110,74,260,10005,2
489,105,69,252,9315,2
489,105,69,252,9315,2
483,96,83,246,9224,2
479,96,82,243,8530,2
475,97,82,238,7887,2
465,96,63,238,7656,2
458,92,79,234,7874,2
447,90,80,228,7569,2
434,88,86,226,7564,2
420,88,88,222,7031,2
406,85,88,216,6917,2
395,82,93,210,6904,2
376,80,93,205,6700,2
371,81,92,206,6755,2
371,83,92,210,6891,2
373,85,92,214,7216,2
377,87,94,220,7485,2
379,92,96,228,7890,2
382,95,97,236,8396,2
382,95,97,236,8396,2
385,98,93,242,8709,2
389,100,100,246,9168,2
393,100,124,248,9549,2
392,104,101,250,9161,2
404,103,95,252,9659,2
416,104,92,256,10058,2
432,105,92,258,10229,2
448,106,90,262,10473,2
465,111,93,264,10484,2
465,111,93,264,10484,2
480,112,80,266,10652,2
491,113,74,266,10727,2
504,115,104,266,11395,2
510,117,106,266,11271,2
512,116,104,268,11424,2
513,115,102,266,11182,2
512,108,103,264,11793,2
502,102,94,256,10700,2
498,105,90,252,9799,2
498,105,90,252,9799,2
493,102,87,250,10014,2
491,102,88,244,9058,2
488,94,86,240,9342,2
487,99,84,238,8415,2
484,95,83,238,8548,2
477,92,84,235,8449,2
469,89,87,234,8492,2
443,86,93,230,8208,2
428,90,94,228,7663,2
428,90,94,228,7663,2
414,88,99,224,7789,2
400,88,103,224,7993,2
389,87,102,222,7842,2
384,86,120,220,8304,2
377,89,98,222,7849,2
377,89,97,224,7891,2
379,90,98,226,7957,2
383,90,119,232,8734,2
383,90,119,232,8734,2
382,91,124,232,8704,2
377,93,114,232,8796,2
373,92,116,232,8967,2
370,94,120,234,8934,2
368,93,121,234,9155,2
374,92,144,238,10006,2
377,94,142,240,10343,2
377,98,121,244,9916,2
388,100,119,248,10034,2
403,102,115,252,10281,2
419,103,104,256,10377,2
436,103,97,258,10489,2
456,105,95,260,10597,2
473,108,93,262,10595,2
484,112,75,262,10466,2
490,115,109,264,11079,2
486,113,106,264,11270,2
476,114,72,262,10181,2
462,115,73,262,9649,2
445,113,75,260,9324,2
426,110,78,254,9150,2
406,113,93,252,8385,2
384,108,106,244,8019,2
369,104,125,238,7736,2
356,101,130,234,7651,2
349,98,132,230,7723,2
345,95,129,226,7715,2
354,89,160,223,8536,2
348,91,132,221,7979,2
350,90,130,220,7675,2
354,90,133,218,7773,2
368,85,154,216,8823,2
373,83,154,216,9246,2
376,84,150,216,9484,2
378,84,146,216,9699,2
379,86,141,216,9266,2
384,84,144,218,9240,2
384,86,134,218,8653,2
389,88,132,220,8686,2
391,87,110,222,8325,2
399,89,106,224,8020,2
409,86,98,224,8190,2
419,88,95,230,8274,2
429,90,86,233,8222,2
441,94,82,236,8019,2
452,92,81,238,8259,2
462,94,83,241,8851,2
470,98,84,244,9064,2
476,98,84,244,8994,2
478,100,68,248,9040,2
482,99,85,248,9601,2
480,101,72,252,9594,2
479,104,72,254,9821,2
478,105,72,255,9886,2
476,106,75,255,9954,2
474,107,76,255,9923,2
473,110,76,256,9747,2
472,109,79,258,10484,2
472,114,74,258,10144,2
472,114,81,260,10428,2
470,114,77,260,10363,2
467,115,83,262,10488,2
461,112,82,260,10457,2
456,110,104,260,10508,2
447,107,111,260,10628,2
438,101,120,256,11257,2
427,100,131,252,11084,2
412,97,135,246,10608,2
401,93,161,242,10800,2
387,92,164,238,10640,2
380,90,162,234,10651,2
374,90,156,234,11296,2
374,90,156,234,11296,2
373,89,152,234,11250,2
370,90,150,236,10773,2
373,88,151,234,11188,2
373,87,145,232,11323,2
374,86,147,228,10984,2
370,85,138,222,10212,2
373,85,140,220,10353,2
371,84,130,214,9853,2
374,80,130,212,9833,2
373,77,117,200,8703,2
373,77,117,200,8703,2
387,77,112,210,9212,2
390,79,107,198,8989,2
393,80,108,199,9321,2
397,76,107,200,9410,2
400,79,112,216,10085,2
400,81,110,204,9807,2
400,83,111,220,10180,2
401,85,112,222,10272,2
401,86,115,226,10571,2
401,86,115,226,10571,2
399,87,122,232,10992,2
399,87,122,232,10992,2
399,88,132,238,11448,2
401,88,136,238,11863,2
404,88,140,240,12132,2
405,87,141,240,11997,2
408,87,138,240,11725,2
410,90,137,240,11561,2
414,91,130,240,11050,2
414,91,130,240,11050,2
416,92,119,242,10746,2
421,94,124,243,10717,2
424,93,118,244,10961,2
427,94,124,244,10995,2
421,94,99,242,10228,2
427,90,120,240,11292,2
426,90,122,240,11517,2
424,91,122,236,10988,2
424,89,122,234,10887,2
424,89,122,234,10887,2
424,88,124,230,11068,2
424,88,124,230,11068,2
424,86,122,227,11002,2
424,88,120,226,10660,2
424,85,120,224,10955,2
425,84,118,220,10406,2
427,84,116,211,9914,2
433,83,111,220,9820,2
437,85,108,213,9274,2
437,85,108,213,9274,2
442,83,108,212,10018,2
448,86,108,212,9844,2
453,87,109,215,10517,2
451,88,106,230,9849,2
457,86,112,220,11510,2
456,86,114,222,11852,2
454,89,114,236,11801,2
455,91,114,236,11729,2
453,89,118,226,11920,2
451,90,120,240,12550,2
451,90,120,240,12550,2
449,92,124,240,12467,2
449,94,129,244,12632,2
449,92,132,246,12971,2
451,92,134,246,13204,2
453,92,132,248,13198,2
460,92,128,250,13390,2
460,95,124,252,12141,2
468,96,127,252,12303,2
477,95,126,254,12401,2
482,97,125,254,12316,2
485,98,126,254,12041,2
486,96,124,250,12149,2
486,95,120,250,11846,2
484,96,119,246,11341,2
480,94,118,243,11137,2
478,93,113,239,10653,2
476,91,112,236,10460,2
473,88,112,232,10499,2
469,88,89,229,9507,2
469,89,109,228,9184,2
465,85,88,226,9570,2
464,87,86,226,8973,2
459,86,84,224,8929,2
455,89,108,223,8767,2
447,82,108,220,9444,2
436,82,112,216,9246,2
424,81,120,214,8909,2
412,77,123,202,8810,2
402,76,127,197,9160,2
391,77,136,202,9286,2
381,77,141,200,8889,2
376,76,143,198,8805,2
375,76,140,197,9122,2
378,76,141,198,9070,2
386,75,141,202,9102,2
395,78,128,208,9484,2
403,79,120,210,9286,2
414,80,117,212,9339,2
434,84,111,220,9489,2
448,82,110,221,9747,2
454,85,107,224,9191,2
464,87,90,226,8727,2
474,87,93,228,9259,2
484,89,94,230,9391,2
491,90,112,232,9889,2
492,90,95,236,9950,2
491,92,113,236,9984,2
485,92,96,238,10089,2
476,93,96,240,10283,2
467,93,96,240,10267,2
459,92,114,240,10397,2
452,91,120,238,11084,2
441,89,126,234,10899,2
429,87,134,230,10956,2
420,87,136,226,11039,2
408,87,141,224,10674,2
400,85,142,222,10902,2
391,84,147,222,11056,2
385,85,148,220,10767,2
376,85,148,218,10213,2
377,83,160,218,11012,2
373,84,150,218,10634,2
375,83,144,220,10747,2
382,82,134,224,10758,2
388,83,122,226,10374,2
397,85,119,228,10261,2
408,88,118,232,10365,2
421,89,119,236,10960,2
429,91,119,237,10096,2
443,90,118,238,10806,2
453,91,118,240,10436,2
462,94,119,242,10430,2
475,95,122,242,11018,2
489,99,126,248,11261,2
489,99,126,248,11261,2
492,98,126,252,11792,2
491,101,126,254,11502,2
486,101,125,256,11652,2
479,100,126,254,11759,2
468,98,124,251,11951,2
461,95,132,249,12564,2
450,93,137,246,12905,2
436,92,140,244,12269,2
425,91,142,240,11959,2
415,89,145,236,12107,2
404,87,152,232,11968,2
393,87,152,230,11649,2
381,87,154,227,11185,2
372,87,155,226,11078,2
368,83,167,224,11286,2
368,83,167,224,11286,2
358,84,163,222,10747,2
357,82,166,222,11049,2
361,83,160,226,11219,2
368,85,146,230,11245,2
378,88,132,236,11065,2
403,92,127,244,11591,2
415,93,127,246,11419,2
428,94,127,250,11498,2
428,94,127,250,11498,2
443,96,129,252,11833,2
446,99,103,253,10400,2
458,99,107,254,11025,2
467,104,107,260,11226,2
463,105,111,262,11543,2
455,103,109,260,11677,2
453,103,138,258,11697,2
446,96,148,254,13157,2
432,97,156,250,11738,2
417,96,160,243,11611,2
417,96,160,243,11611,2
407,91,172,238,12026,2
395,90,179,232,11838,2
386,88,186,228,11807,2
378,86,184,222,11462,2
374,84,182,220,11402,2
374,84,182,220,11402,2
378,85,160,224,11336,2
385,86,148,228,11349,2
395,87,143,230,11238,2
405,88,135,234,11484,2
414,90,120,236,11124,2
421,91,116,240,10586,2
432,90,116,242,11228,2
438,93,114,244,10699,2
446,93,112,244,10918,2
451,96,112,248,10778,2
463,99,111,250,10657,2
463,99,93,250,10095,2
463,99,93,250,10095,2
464,100,90,250,10061,2
462,102,90,248,9535,2
461,97,109,246,10261,2
459,98,108,244,10445,2
448,96,108,240,9681,2
441,93,115,237,9671,2
429,88,120,230,9751,2
415,88,124,226,9163,2
396,86,132,216,9433,2
396,86,132,216,9433,2
387,84,142,214,9182,2
380,80,147,208,9286,2
373,79,146,206,9452,2
371,77,156,207,9558,2
368,78,152,204,9498,2
369,77,145,202,9435,2
373,77,146,202,9641,2
380,79,135,208,9239,2
380,79,135,208,9239,2
389,81,127,211,8945,2
397,83,123,214,8504,2
407,83,119,217,8723,2
419,85,114,220,8686,2
432,87,92,224,8426,2
446,85,91,226,8538,2
459,86,91,228,8450,2
469,89,89,229,8399,2
477,89,88,229,8370,2
480,87,88,228,8650,2
478,88,83,226,8089,2
472,84,83,224,8174,2
465,83,82,222,8043,2
457,84,81,220,7511,2
446,83,79,220,7523,2
435,84,80,216,7170,2
424,82,81,216,7566,2
411,82,87,214,7335,2
392,82,93,208,7323,2
392,82,93,208,7323,2
383,83,98,209,7261,2
380,81,114,208,7781,2
374,82,94,207,7261,2
374,80,90,204,7250,2
377,79,88,205,7344,2
385,80,84,210,7231,2
395,83,82,212,7067,2
406,85,82,216,7003,2
414,92,70,216,6259,2
428,92,69,218,6709,2
441,95,80,212,6470,2
451,95,86,216,6820,2
461,95,88,216,7074,2
469,91,90,220,7926,2
481,98,95,220,7534,2
486,95,97,224,8415,2
491,96,94,230,8835,2
493,97,88,234,9375,2
491,100,78,240,9280,2
484,99,77,242,9684,2
478,101,79,244,9455,2
461,100,79,244,9206,2
461,100,79,244,9206,2
450,101,84,244,9046,2
438,105,82,244,8371,2
425,100,81,242,8499,2
416,95,102,237,9061,2
408,94,130,236,8998,2
396,92,111,230,8469,2
391,90,140,230,8995,2
384,91,133,228,8792,2
384,88,138,226,9449,2
383,87,138,226,9922,2
382,87,134,224,9862,2
383,85,132,222,9673,2
387,86,126,224,9582,2
389,85,119,222,8950,2
393,89,94,224,8311,2
404,87,110,226,9096,2
414,90,112,232,9168,2
422,91,93,234,8975,2
443,93,92,240,9321,2
443,93,92,240,9321,2
452,93,92,240,9390,2
462,96,95,242,9622,2
469,96,98,243,9837,2
472,94,97,244,10241,2
474,97,97,246,10237,2
475,98,103,246,10450,2
472,97,98,247,10614,2
470,98,102,248,10627,2
466,98,99,248,10526,2
462,97,102,248,10791,2
462,97,102,248,10791,2
455,96,117,246,11205,2
446,93,117,246,11022,2
440,94,116,244,10671,2
435,91,120,240,10850,2
427,91,122,238,10419,2
420,89,124,234,10226,2
420,89,124,234,10226,2
417,91,126,236,9988,2
416,89,124,232,10244,2
416,89,124,232,10244,2
413,90,125,233,9925,2
412,89,123,230,10076,2
409,86,122,227,9715,2
412,87,122,226,10095,2
407,87,121,226,9213,2
411,87,122,226,9494,2
413,87,118,224,9472,2
411,87,98,224,8654,2
413,87,97,224,8757,2
413,87,97,224,8757,2
420,87,114,224,8930,2
424,87,115,226,9074,2
424,89,99,228,9075,2
424,91,102,230,9274,2
420,90,105,230,9110,2
414,89,109,230,9376,2
409,87,127,225,9311,2
397,87,108,224,8722,2
390,85,107,220,8651,2
390,85,107,220,8651,2
391,83,126,220,9512,2
381,84,125,218,8863,2
382,82,128,218,9532,2
377,82,127,216,9390,2
374,81,126,216,9196,2
377,81,122,212,8894,2
377,81,122,212,8894,2
380,84,118,216,8322,2
390,83,118,218,8936,2
393,86,115,220,8675,2
393,86,115,220,8675,2
394,86,94,222,8359,2
402,87,118,227,9240,2
404,87,114,226,9296,2
404,89,116,230,9249,2
406,88,118,230,9542,2
408,89,118,231,9810,2
405,87,121,230,10143,2
399,89,121,228,9193,2
394,90,100,228,8728,2
394,90,100,228,8728,2
395,89,118,228,9062,2
398,88,118,228,9364,2
402,88,117,227,9501,2
410,86,114,226,9776,2
411,89,95,229,8874,2
421,89,111,230,9442,2
429,89,110,230,9339,2
435,89,114,233,9717,2
435,93,99,234,9484,2
433,93,99,236,9722,2
431,91,118,236,9956,2
425,94,102,236,9559,2
420,92,104,238,9660,2
420,92,122,234,10192,2
412,90,120,234,9781,2
409,89,124,234,10019,2
408,89,122,233,10035,2
406,89,118,230,9769,2
408,90,118,232,9713,2
413,89,116,232,9684,2
416,89,116,231,9548,2
424,88,114,231,9691,2
431,90,96,232,9375,2
441,90,94,234,9462,2
452,90,110,236,10017,2
461,94,96,240,9989,2
467,97,100,243,10429,2
471,95,112,246,11219,2
469,96,101,249,11186,2
465,96,106,250,11262,2
460,95,120,248,11691,2
448,95,109,248,10776,2
440,95,128,246,11237,2
431,94,130,242,10654,2
425,92,130,240,11204,2
418,93,130,238,10546,2
417,91,131,238,11427,2
414,94,128,235,10498,2
414,92,130,236,10674,2
418,90,127,236,11436,2
419,89,122,233,10737,2
424,89,121,232,10670,2
428,88,117,232,10393,2
430,88,99,232,9861,2
436,89,117,232,10107,2
442,89,117,233,10018,2
446,92,115,232,9742,2
445,89,115,230,9996,2
441,90,96,230,9166,2
440,88,117,228,9483,2
437,87,116,228,9466,2
433,86,95,218,8935,2
432,85,96,224,9153,2
433,86,116,226,9228,2
435,86,114,225,9314,2
436,86,96,228,9252,2
439,87,94,227,9281,2
443,89,98,230,9432,2
445,89,100,232,9622,2
447,91,101,234,9855,2
447,90,120,234,10149,2
442,91,106,234,9822,2
435,89,103,230,9711,2
422,88,125,230,9864,2
422,88,125,230,9864,2
416,86,126,226,9883,2
410,86,126,225,10113,2
406,84,126,224,10517,2
402,83,124,221,10583,2
428,87,113,224,9275,2
435,86,94,226,9039,2
444,84,93,217,9077,2
450,87,93,228,9422,2
454,90,94,230,9475,2
456,87,95,232,9882,2
456,91,96,232,9536,2
452,89,98,236,10268,2
448,89,98,234,10228,2
445,89,117,234,10385,2
440,89,118,234,10333,2
434,91,98,234,9876,2
431,88,117,232,10107,2
426,90,98,232,9582,2
424,89,118,231,9681,2
423,86,118,230,10521,2
416,87,116,228,9627,2
420,86,114,226,10163,3
429,68,73,184,5837,3
425,68,70,184,5484,3
423,69,72,184,5488,3
422,70,72,184,5573,3
422,70,72,184,5573,3
419,71,70,188,5657,3
418,71,68,186,5701,3
417,70,74,186,5795,3
415,72,65,189,5786,3
415,72,72,192,5937,3
414,71,71,190,5947,3
413,75,64,194,5909,3
414,73,70,195,6086,3
413,77,64,197,5946,3
413,77,64,197,5946,3
413,77,64,198,5990,3
414,77,65,198,6074,3
418,75,73,198,6220,3
418,75,73,198,6220,3
423,77,65,201,6243,3
428,76,70,203,6387,3
431,78,65,203,6313,3
435,77,64,204,6379,3
438,78,64,204,6453,3
440,77,63,204,6470,3
440,77,63,204,6470,3
441,77,64,202,6349,3
441,77,65,204,6416,3
440,78,64,204,6473,3
438,77,64,200,6398,3
