405,172,92,340,17691,1
338,70,56,157,5985,1
332,75,58,168,6525,1
337,69,120,176,8380,1
331,70,123,178,8630,1
324,73,132,182,8912,1
320,75,137,188,9325,1
317,79,147,194,9853,1
316,82,161,202,10625,1
313,89,166,212,11069,1
301,101,92,220,10335,1
300,106,91,228,10739,1
301,111,91,236,11148,1
303,117,90,244,11516,1
304,124,92,254,11866,1
307,131,90,264,12179,1
315,133,136,272,12990,1
315,142,90,280,12785,1
322,147,92,290,13393,1
322,147,92,290,13393,1
322,151,92,292,13122,1
324,150,92,294,13617,1
330,150,94,296,13776,1
336,150,96,300,14395,1
340,153,96,304,14364,1
343,154,92,306,14445,1
346,155,96,308,14575,1
348,156,96,308,14563,1
347,157,93,308,14275,1
347,156,98,308,14443,1
348,155,94,308,14546,1
351,155,96,308,14610,1
356,155,96,310,14845,1
359,154,94,311,15070,1
361,157,96,312,15126,1
363,157,98,314,15212,1
364,154,118,316,16016,1
365,155,116,316,16070,1
363,157,100,318,15938,1
362,156,100,318,16197,1
360,157,98,318,16283,1
359,156,108,320,16673,1
355,157,107,320,16669,1
353,158,102,322,16860,1
351,159,107,322,16708,1
345,161,102,324,16688,1
339,162,109,324,16528,1
333,166,102,324,15967,1
329,167,98,324,15779,1
326,167,94,324,15753,1
324,167,96,324,15630,1
324,167,117,324,15584,1
323,169,96,326,15224,1
325,170,92,326,14992,1
328,173,96,348,15354,1
332,169,97,343,15522,1
337,169,98,346,15482,1
341,169,96,358,15643,1
348,167,100,352,15830,1
354,167,122,350,16202,1
360,168,120,348,15893,1
368,167,98,363,16233,1
368,167,98,363,16233,1
372,168,100,370,16422,1
378,158,113,326,16374,1
382,156,111,324,16465,1
388,153,113,324,16695,1
394,153,94,322,16750,1
403,149,120,322,17446,1
411,150,102,322,17159,1
420,148,92,322,17551,1
433,147,125,322,17927,1
442,145,106,322,18700,1
453,147,119,324,18904,1
458,143,106,324,19708,1
460,147,115,326,19676,1
455,147,114,326,19906,1
447,146,127,326,20194,1
436,147,123,328,20104,1
422,147,134,328,20267,1
407,149,149,328,20245,1
392,149,148,327,19919,1
382,151,148,328,19719,1
376,151,139,328,19459,1
375,151,146,328,19359,1
376,152,136,328,19012,1
377,151,140,328,19149,1
377,153,138,328,18505,1
377,153,138,328,18505,1
378,154,140,326,18273,1
376,154,132,324,17396,1
375,152,137,322,17602,1
372,154,143,320,16825,1
368,155,133,320,16526,1
363,155,140,318,16163,1
356,155,147,316,15955,1
348,155,145,316,15798,1
340,157,150,314,15323,1
340,157,150,314,15323,1
331,158,114,314,15023,1
325,160,116,314,14730,1
320,162,106,313,14227,1
316,161,104,310,13962,1
317,161,102,311,13801,1
325,161,98,310,13387,1
325,161,98,310,13387,1
333,161,101,310,13244,1
346,157,91,310,13797,1
361,156,94,312,14087,1
361,156,94,312,14087,1
379,152,92,312,14536,1
396,151,89,314,14489,1
412,152,87,318,15235,1
426,153,109,322,16044,1
445,153,110,330,17572,1
448,154,110,334,18161,1
446,158,114,336,18256,1
442,158,122,336,18629,1
434,157,122,338,18786,1
434,157,122,338,18786,1
425,163,127,338,17926,1
414,160,138,336,18697,1
403,161,132,336,18337,1
392,161,136,334,18135,1
380,161,143,332,17834,1
