26288,222.6387208,538,72,606,284,572,178,1
27776,228.6328935,534,73,606,290,570,181,1
27900,237.4889471,527,64,603,289,565,176,1
28290,241.611258,525,59,599,289,562,174,1
28314,245.1224184,520,51,593,285,556,168,1
28193,244.167975,518,52,591,285,554,168,1
27612,245.7254566,517,48,592,282,554,165,1
27260,245.7824241,518,47,590,282,554,164,1
27261,244.167975,518,46,591,279,554,162,1
26795,243.5775031,519,46,590,279,554,162,1
27144,243.2138976,519,46,592,278,555,162,1
26796,241.0850472,522,48,591,279,556,163,1
26912,242.330353,523,47,593,279,558,163,1
26796,241.9607406,524,47,596,278,560,162,1
26564,239.7540406,528,48,599,277,563,162,1
27140,241.3068586,530,49,603,279,566,164,1
27258,242.5633938,532,48,606,279,569,163,1
27370,242.5469027,536,48,613,278,574,163,1
27951,243.8134533,539,49,617,280,578,164,1
28304,245.4057864,540,50,620,282,580,166,1
28304,246.0650321,542,49,624,281,583,165,1
28659,247.008097,543,49,625,282,584,165,1
28536,245.7335956,545,51,626,283,585,167,1
28792,249.5135267,546,48,627,284,586,166,1
27727,245.7091777,547,46,625,279,586,162,1
27720,242.8703358,551,46,626,277,588,161,1
28380,237.6972865,549,42,639,262,594,152,1
28248,233.7348926,551,42,645,256,598,149,1
23940,211.5395944,549,38,642,228,595,133,1
23114,203.931361,549,38,641,220,595,129,1
24832,215.1394896,550,38,643,232,596,135,1
20736,187.800426,549,41,644,203,596,122,1
15478,151.7135459,550,50,606,191,578,120,1
18304,149.3452376,544,62,596,202,570,132,1
19350,160.4649494,543,64,600,214,571,139,1
18972,162.9263637,541,65,597,218,569,141,1
21182,189.4967018,535,68,600,246,567,157,1
23400,204.6191584,534,71,596,266,565,168,1
25168,217.6235281,531,75,595,283,563,179,1
26322,224.2431716,528,75,595,289,561,182,1
25974,230.7661154,524,67,587,289,555,178,1
26786,236.1228494,521,63,586,290,553,176,1
26680,239.5600134,518,61,585,291,551,176,1
26912,241.2053067,516,60,582,292,549,176,1
26096,242.1672975,516,59,582,292,549,175,1
26562,242.7200033,516,58,584,291,550,174,1
27494,244.4688119,519,56,593,289,556,172,1
27846,245.7254566,521,55,596,289,558,172,1
28200,246.9838051,524,54,600,289,562,171,1
27848,247.6307735,527,53,602,289,564,171,1
27848,248.2438317,528,51,605,287,566,169,1
28320,248.5558287,530,51,608,287,569,169,1
28670,247.6065427,533,52,611,287,572,169,1
28670,248.2438317,535,51,615,286,575,168,1
28659,247.008097,537,53,619,286,578,169,1
29500,251.1812095,539,50,625,286,582,168,1
29140,248.8955604,543,50,625,285,584,167,1
28167,243.9200689,548,42,632,271,590,156,1
27641,231.4000864,549,40,644,251,596,145,1
27430,232.2283359,553,36,650,247,601,141,1
16268,177.552809,554,32,617,198,585,115,1
16564,178.3143292,554,39,624,203,589,121,1
14900,160.6268969,559,44,619,193,589,118,1
22059,190.078931,559,56,642,227,600,141,1
15904,154.029218,552,54,614,195,583,124,1
17255,147.4720312,552,58,604,196,578,127,1
22385,197.1014967,539,69,607,254,573,161,1
26334,219.7839849,540,73,608,282,574,177,1
27720,230.8679276,535,76,605,296,570,186,1
26786,236.1228494,530,70,595,297,562,183,1
26912,242.0433845,526,66,595,298,560,182,1
27260,245.2039967,525,61,595,296,560,178,1
27255,247.1214276,524,59,594,296,559,177,1
27485,249.0401574,525,55,595,294,560,174,1
27600,250.5673562,525,54,597,294,561,174,1
27724,249.89998,525,53,598,292,561,172,1
27485,249.3230836,527,51,598,290,562,170,1
27840,250.8565327,528,50,601,290,564,170,1
28197,251.5253466,529,50,601,291,565,170,1
27724,250.1939248,529,48,603,287,566,167,1
27729,247.9879029,531,50,604,287,567,168,1
27608,249.2388413,531,49,605,287,568,168,1
27612,247.3297394,533,50,607,286,570,168,1
27848,247.6307735,535,50,610,286,572,168,1
27730,246.9838051,537,52,613,287,575,169,1
27965,248.8955604,541,50,623,285,582,167,1
28556,249.5135267,545,49,626,285,585,167,1
27965,247.6065427,547,49,625,284,586,166,1
25520,233.0858211,552,45,629,265,590,155,1
28638,239.9270723,554,47,645,269,599,158,1
26412,229.7063343,557,43,643,256,600,149,1
26664,223.6515146,558,41,654,243,606,142,1
26358,218.442212,555,40,661,231,608,135,1
20240,195.4507611,558,41,643,217,600,129,1
14896,164.5387492,562,45,625,197,593,121,1
22833,200.4120755,562,51,656,228,609,139,1
24924,208.85641,559,54,654,240,606,147,1
23628,199.9049774,558,48,647,227,602,137,1
16848,167.1406593,558,47,618,203,588,125,1
23400,199.4893481,553,50,639,230,596,140,1
17427,166.6883319,552,52,608,209,580,130,1
22448,199.0778742,546,55,622,239,584,147,1
28125,237.8108492,545,64,622,289,583,176,1
29358,246.6779277,541,65,622,298,581,181,1
29736,248.5558287,538,60,616,296,577,178,1
29884,253.0019763,534,56,611,297,572,176,1
28798,253.6533067,529,54,605,296,567,175,1
28674,253.728201,527,52,600,295,563,173,1
28674,253.4423011,524,52,596,295,560,173,1
28548,254.4012579,522,51,594,295,558,173,1
27945,252.8813951,522,51,592,294,557,172,1
27702,252.6064132,522,51,591,294,556,172,1
28438,251.2409202,523,51,594,292,558,171,1
28556,253.0612574,524,50,598,292,561,171,1
29158,251.7180963,525,50,604,289,564,169,1
29524,255.1960031,527,48,608,290,567,169,1
31309,255.3840246,529,45,619,284,574,164,1
30810,252.8102055,532,48,620,285,576,166,1
31787,256.456624,534,44,627,283,580,163,1
31571,256.908544,537,42,626,283,581,162,1
31070,255.3840246,537,40,627,279,582,159,1
31688,253.5527559,539,39,639,272,589,155,1
27342,234.5421071,542,35,631,252,586,143,1
28620,233.9764945,545,34,644,246,594,140,1
27135,227.2377609,543,31,649,232,596,131,1
16856,184.2281195,546,28,612,200,579,114,1
20956,193.8710912,546,33,641,202,593,117,1
23881,193.6310925,556,47,654,214,605,130,1
26373,206.3128692,547,46,653,223,600,134,1
27265,220.4223219,542,53,623,258,582,155,1
30105,235.9194778,544,61,621,284,582,172,1
30989,244.167975,541,65,614,298,577,181,1
29520,248.6463352,535,61,600,301,567,181,1
29890,252.970354,530,54,593,299,561,176,1
29640,254.9078265,526,52,589,299,557,175,1
29146,254.6625218,523,51,585,298,554,174,1
27685,252.2399651,521,47,581,292,551,169,1
27930,252.2399651,522,49,582,294,552,171,1
27702,250.2978226,524,47,584,290,554,168,1
27346,249.3270944,526,45,586,287,556,166,1
27715,248.8473428,528,46,590,287,559,166,1
27588,250.8385935,529,43,595,285,562,164,1
27830,250.8385935,533,44,599,286,566,165,1
27945,251.8034948,536,42,602,285,569,163,1
27956,250.1399608,538,42,605,283,571,162,1
28197,250.1399608,540,43,607,284,573,163,1
28674,252.0674513,543,40,610,283,576,161,1
28202,248.485412,543,42,611,281,577,161,1
28679,250.4096644,546,40,614,281,580,160,1
29161,250.9601562,547,40,617,281,582,160,1
29161,251.5253466,547,40,619,281,583,160,1
29643,252.4004754,550,41,625,282,587,161,1
28798,252.770647,553,39,626,281,589,160,1
28084,248.3646513,553,38,624,276,588,157,1
28914,248.8875248,555,40,631,277,593,158,1
29750,252.0575331,556,38,639,276,597,157,1
28067,237.1434165,556,33,642,254,599,143,1
28994,237.8003364,557,32,652,250,604,141,1
22388,207.7931664,559,28,636,221,597,124,1
25938,220.0454499,556,30,652,228,604,129,1
16975,184.3610588,561,32,619,207,590,119,1
22692,204.5018337,560,35,645,221,602,128,1
24576,209.9738079,562,39,647,231,604,135,1
19488,182,560,39,630,207,595,123,1
17584,165.7045564,560,43,613,200,586,121,1
17850,148.3677863,557,47,600,189,578,118,1
23912,207.1352215,554,53,621,249,587,151,1
27972,231.3201245,555,59,620,281,587,170,1
29464,241.2053067,551,59,617,291,584,175,1
28677,245.2305038,543,53,606,290,574,171,1
29889,251.8034948,538,48,604,291,571,169,1
29036,252.2538404,534,46,598,290,566,168,1
28420,253.2212471,532,41,596,286,564,163,1
27572,251.5094432,532,42,593,286,562,164,1
27328,251.2687804,531,41,591,285,561,163,1
27572,251.5094432,531,41,592,285,561,163,1
27572,251.5094432,530,41,591,285,560,163,1
27702,250.7847683,531,42,593,285,562,163,1
27945,251.0338623,531,40,594,283,562,161,1
27572,251.753848,532,41,594,285,563,163,1
27702,250.5394181,534,41,595,284,564,162,1
27233,249.0983741,534,42,597,283,565,162,1
28072,250.3197955,535,41,599,283,567,162,1
27346,250.0659913,537,43,600,285,568,164,1
27715,249.0983741,539,42,602,283,570,162,1
27360,248.3867951,540,45,604,285,572,165,1
27246,247.9455585,541,44,607,283,574,163,1
27608,247.2508847,542,44,609,282,575,163,1
27485,248.2136177,545,44,612,283,578,163,1
27848,246.1625479,546,46,616,282,581,164,1
27966,247.406548,549,47,620,284,584,165,1
28084,248.6523678,551,47,623,285,587,166,1
27729,247.406548,553,49,624,286,588,167,1
27376,246.1625479,556,46,626,282,591,164,1
28044,241.627813,558,43,638,271,598,157,1
27306,235.9745749,561,43,641,265,601,154,1
25410,224.7220505,562,42,642,252,602,147,1
28288,236.7826007,565,46,650,267,607,156,1
27477,230.4625783,564,41,652,254,608,147,1
23739,210.4875293,563,37,647,230,605,133,1
15066,171.4059509,565,38,621,200,593,119,1
23564,199.4617758,566,43,667,215,616,129,1
14112,144.3675864,571,45,610,184,590,114,1
15912,162.9263637,572,48,628,201,600,124,1
17967,171.7731062,571,51,636,210,603,130,1
21328,188.4489321,567,50,644,222,605,136,1
22072,193.1553779,567,52,642,230,604,141,1
21924,189.8736422,560,57,636,231,598,144,1
18923,145.3994498,556,63,610,198,583,130,1
19304,139.1761474,551,66,598,197,574,131,1
21414,174.2555595,552,69,605,235,578,152,1
19096,159.8905876,545,68,588,222,566,145,1
17214,156.467249,544,69,585,220,564,144,1
19803,167.4425275,542,69,588,230,565,149,1
19314,182.4856159,536,70,591,244,563,157,1
22914,208.9258242,537,72,594,273,565,172,1
26620,228.035085,537,75,597,295,567,185,1
27013,235.3146829,536,73,598,300,567,186,1
26795,241.6298823,534,66,598,299,566,182,1
27612,244.5240274,534,62,598,298,566,180,1
28322,248.0806321,533,59,603,297,568,178,1
28197,251.5253466,534,55,606,296,570,175,1
28197,251.5253466,535,54,607,295,571,174,1
28438,251.813423,538,52,611,293,574,172,1
29160,254.3108334,540,51,615,294,577,172,1
29768,255.2665274,544,50,619,294,581,172,1
29766,258.069758,547,48,625,294,586,171,1
28314,252.770647,550,45,623,287,586,166,1
27750,235.9745749,552,38,632,260,592,149,1
29510,244.5608309,554,40,645,267,599,153,1
24384,212.0471646,555,36,645,228,600,132,1
25460,213.7849387,554,37,652,227,603,132,1
18939,190.7092027,558,37,629,214,593,125,1
24448,212.4382263,559,43,652,234,605,138,1
16137,172.6788927,564,41,621,204,592,122,1
19836,187.1282982,565,45,641,216,603,130,1
15326,166.9730517,569,44,623,202,596,123,1
20130,183.8096842,568,48,649,213,608,130,1
15096,141.2090649,573,47,611,183,592,115,1
19200,175.8664266,570,51,643,211,606,131,1
24570,206.0218435,559,54,641,243,600,148,1
20648,186.9037185,559,56,616,234,587,145,1
27921,235.8495283,556,65,620,292,588,178,1
29264,244.7876631,552,66,617,302,584,184,1
28920,248.3565985,546,60,606,301,576,180,1
28420,252.4797022,539,56,600,301,569,178,1
27552,252.9762835,536,54,595,300,565,177,1
27911,254.1830049,533,53,593,300,563,176,1
27417,253.4916172,530,52,587,299,558,175,1
26352,250.3437637,529,52,585,296,557,174,1
26108,249.9039816,528,53,582,297,555,175,1
25894,248.1713118,528,53,583,295,555,174,1
26136,248.1713118,528,52,583,294,555,173,1
25812,245.2468145,529,55,584,294,556,174,1
25812,245.2468145,530,54,585,293,557,173,1
26400,246,530,55,584,295,557,175,1
25942,244.0491754,530,57,584,295,557,176,1
25466,244.2723889,531,56,586,294,558,175,1
25704,244.730464,530,56,587,294,558,175,1
26529,245.9369838,531,57,589,296,560,176,1
25488,243.5077001,532,56,592,292,562,174,1
26180,245.6928977,534,56,595,294,564,175,1
26180,246.454864,536,54,600,292,568,173,1
26070,245.7519074,540,54,605,291,572,172,1
26307,246.2884488,543,54,610,291,576,172,1
28080,251.4458192,549,51,624,291,586,171,1
27846,249.2388413,553,51,627,289,590,170,1
26216,242.330353,556,46,626,278,591,162,1
29591,247.679228,558,44,642,277,600,160,1
29670,246.9817807,560,40,650,270,605,155,1
23664,217.6970372,565,34,641,238,603,136,1
24765,218.2406928,561,34,659,229,610,131,1
20296,190.9790564,566,35,649,207,607,121,1
23256,199.6246478,566,40,669,211,617,125,1
14700,158.0949082,571,45,634,190,602,117,1
15900,160.4649494,573,52,630,202,601,127,1
24104,202.6844839,568,54,653,238,610,146,1
17544,141.0390017,560,57,604,191,582,124,1
17934,150.8807476,558,59,609,201,583,130,1
21091,169.4992625,558,63,611,224,584,143,1
21045,190.8009434,553,67,607,250,580,158,1
24336,215.4065923,551,71,607,279,579,175,1
26983,229.6823894,545,74,600,297,572,185,1
26793,235.9872878,538,69,595,298,566,183,1
27025,242.2932108,531,63,590,298,560,180,1
26196,242.0991532,527,56,581,292,554,174,1
26196,242.553087,525,57,581,293,553,175,1
26529,245.4730128,523,55,579,294,551,174,1
26290,245.2468145,522,53,577,292,549,172,1
25573,245.4730128,521,53,577,292,549,172,1
25466,244.2723889,523,53,578,291,550,172,1
25833,243.298171,524,53,579,290,551,171,1
24931,239.8707986,526,53,583,286,554,169,1
25506,241.8201811,528,53,589,287,558,170,1
25974,242.3324163,532,52,595,286,563,169,1
26085,243.5590278,535,51,599,286,567,168,1
26085,243.8237068,540,52,605,287,572,169,1
26432,245.8800521,543,49,612,285,577,167,1
27848,247.3297394,553,47,627,283,590,165,1
26329,243.0020576,556,44,625,277,590,160,1
28024,240.4163056,558,41,640,267,599,154,1
27776,238.5372088,561,40,643,264,602,152,1
25010,220.4223219,563,37,644,242,603,139,1
18096,185.3968716,566,30,630,204,598,117,1
24192,212.9037341,563,37,655,229,609,133,1
15792,178.058979,567,36,626,204,596,120,1
20178,190.078931,568,40,651,211,609,125,1
13870,148.3273407,573,43,622,183,597,113,1
20898,178.1010949,556,58,630,220,593,139,1
23124,197.040605,561,61,620,249,590,155,1
24102,213.2158531,555,67,610,273,582,170,1
27572,233.3238093,554,70,612,296,583,183,1
28072,238.6629422,549,67,605,299,577,183,1
27846,244.730464,545,61,602,299,573,180,1
27830,248.8533705,538,57,596,299,567,178,1
27328,251.0318705,533,54,592,298,562,176,1
27552,252.5173261,533,50,590,296,561,173,1
27328,249.9039816,530,50,584,294,557,172,1
26730,249.3692042,528,49,584,292,556,170,1
26378,247.9516082,527,50,581,292,554,171,1
26244,248.501509,526,49,578,292,552,170,1
25894,247.111311,525,49,575,291,550,170,1
25095,243.7724349,522,49,570,288,546,168,1
24752,242.5963726,522,48,569,286,545,167,1
24276,243.4029581,521,48,572,286,546,167,1
24514,243.1953947,523,48,573,286,548,167,1
25122,243.7580768,527,48,584,285,555,166,1
25960,243.5077001,531,48,591,284,561,166,1
25488,244.0081966,534,47,596,283,565,165,1
26432,245.3263133,541,48,608,284,574,166,1
27724,249.6096953,546,47,618,286,582,166,1
28910,255.9316315,549,46,623,291,586,168,1
28556,253.6533067,551,46,627,288,589,167,1
28420,255.6442841,553,45,626,290,589,167,1
28782,256.6028059,553,43,626,289,589,166,1
27702,252.8813951,554,44,624,287,589,165,1
28652,257.2800031,552,45,624,292,588,168,1
29016,258.8049459,552,45,626,293,589,169,1
29601,263.0456234,552,44,624,297,588,170,1
30360,263.6000759,551,42,625,295,588,168,1
30492,262.6404386,550,44,624,296,587,170,1
30988,264.841462,547,43,622,297,584,170,1
30480,264.0075756,546,43,618,297,582,170,1
30226,264.0075756,544,42,616,296,580,169,1
29972,263.2052431,543,42,612,296,577,169,1
29464,261.696389,540,42,603,296,571,169,1
27750,258.0620081,538,43,602,293,570,168,1
28614,259.0308862,536,44,600,295,568,169,1
27750,257.8158257,535,44,598,294,566,169,1
27280,255.6325488,533,44,595,292,564,168,1
27664,254.1830049,532,45,592,292,562,168,1
27060,253.6927275,530,46,592,292,561,169,1
26705,252.2399651,530,46,590,291,560,168,1
26840,251.2687804,529,47,589,291,559,169,1
26136,249.5696296,529,46,590,288,559,167,1
26269,248.6000805,530,46,591,287,560,166,1
26510,248.3565985,531,49,591,290,561,169,1
26269,249.0983741,531,47,594,288,562,167,1
26529,246.9109151,533,47,595,286,564,166,1
26510,249.3531632,534,45,598,286,566,165,1
27007,247.6812468,538,45,603,284,570,164,1
26880,248.6463352,540,47,605,287,572,167,1
26768,247.9455585,543,49,609,288,576,168,1
27007,248.485412,543,47,611,286,577,166,1
27600,249.7218453,545,47,614,287,579,167,1
27840,249.7218453,547,48,616,288,581,168,1
28080,250.2818411,548,48,619,288,583,168,1
28080,251.4458192,551,47,626,287,588,167,1
27485,249.6096953,553,45,625,284,589,164,1
27261,242.7200033,555,44,623,277,589,160,1
27559,233.7905045,554,41,641,258,597,149,1
26035,223.4860175,556,37,645,242,600,139,1
23312,205.9126028,558,38,642,226,600,132,1
23688,208.4322432,557,38,647,226,602,132,1
15168,154.9838701,558,36,610,182,584,109,1
14523,147.6787053,565,49,612,189,588,119,1
18720,170.1763791,557,61,625,217,591,139,1
16074,140.943251,551,64,588,200,569,132,1
17135,155.0806242,550,66,593,215,571,140,1
18370,176.4596271,544,67,601,234,572,150,1
18360,178.986033,541,65,597,235,569,150,1
22487,207.2800039,540,69,598,268,569,168,1
25389,225.1421773,536,72,596,289,566,180,1
25199,230.9307255,531,68,591,291,561,179,1
26565,238.1701073,529,62,587,293,558,177,1
26448,239.1401263,527,58,585,290,556,174,1
26216,239.6330528,524,56,584,288,554,172,1
25630,241.1078597,523,52,585,285,554,168,1
25380,242.5386567,524,50,584,285,554,167,1
25724,244.0081966,525,47,587,283,556,165,1
26208,242.5943116,528,45,592,279,560,162,1
26208,243.1295951,529,42,595,276,562,159,1
26208,243.9610625,531,41,600,275,565,158,1
26216,242.330353,533,40,603,272,568,156,1
27376,243.5159132,538,39,612,271,575,155,1
27730,246.6779277,542,38,617,273,579,155,1
27730,247.2933481,545,37,622,272,583,154,1
27848,248.5558287,548,36,626,272,587,154,1
27144,245.7254566,552,36,627,270,589,153,1
27370,243.1892267,554,35,633,265,593,150,1
27694,242.0433845,554,31,638,258,596,144,1
27429,239.0083681,555,32,641,255,598,143,1
25132,224.0089284,556,28,644,234,600,131,1
16665,178.0842497,558,23,625,188,591,105,1
23862,215.5736533,558,30,652,224,605,127,1
16320,180.6128456,562,29,623,199,592,114,1
21875,198.6479298,563,34,657,209,610,121,1
13680,147.7091737,570,33,607,176,588,104,1
15096,157.876534,570,36,639,178,604,107,1
14523,144.8067678,572,46,609,186,590,116,1
18018,166.3881005,560,48,623,202,591,125,1
16302,150.8409759,559,50,607,193,583,121,1
22878,198.3859874,553,56,622,242,587,149,1
25047,216.374675,554,60,617,267,585,163,1
27328,232.4220299,548,63,610,287,579,175,1
27608,239.8853893,544,60,605,292,574,176,1
27729,244.2334948,540,53,599,290,569,171,1
27840,247.6307735,534,49,595,289,564,169,1
27120,247.145706,531,47,590,287,560,167,1
26880,246.221445,528,46,583,286,555,166,1
26378,248.1713118,524,46,579,288,551,167,1
26269,246.5461417,522,47,574,288,548,167,1
25440,245.7824241,520,47,573,287,546,167,1
24960,245.3589208,520,47,571,287,545,167,1
24885,242.8538655,520,47,573,284,546,165,1
24752,243.8298587,520,47,573,285,546,166,1
24856,244.8060457,521,46,574,285,547,165,1
24411,243.0740628,523,47,577,284,550,165,1
24648,243.298171,524,46,579,283,551,164,1
24308,242.3241631,527,47,582,283,554,165,1
25145,241.3503677,529,47,584,282,556,164,1
25145,241.5802144,531,46,587,281,559,163,1
25252,243.2632319,532,46,591,282,561,164,1
25724,243.7560256,533,45,594,281,563,163,1
25596,244.7243347,536,44,597,281,566,162,1
25833,245.2305038,538,44,601,281,569,162,1
26180,246.9817807,540,42,606,280,573,161,1
26656,246.9817807,543,42,609,280,576,161,1
26432,245.0550958,546,42,612,278,579,160,1
27025,244.9203952,548,42,617,277,582,159,1
26555,246.0772237,552,42,625,277,588,159,1
26334,241.9607406,556,39,628,270,592,154,1
27132,241.2985702,556,39,635,267,595,153,1
27225,239.4765124,558,37,640,262,599,149,1
27183,236.0720229,560,37,643,258,601,147,1
21460,201.1616266,564,27,643,212,603,119,1
23625,211.5325034,562,28,657,217,609,122,1
19320,173.2541486,559,55,623,216,591,135,1
21771,188.5576835,558,58,623,235,590,146,1
22655,204.5336158,557,63,612,260,584,161,1
24360,217.3384457,548,67,604,277,576,172,1
27346,232.3617869,547,69,601,295,574,182,1
26910,240.3767876,543,64,598,298,570,181,1
27018,243.7580768,538,58,595,295,566,176,1
26768,245.4730128,535,55,591,294,563,174,1
26751,246.7589917,532,52,585,293,558,172,1
26160,244.9510155,529,52,578,292,553,172,1
25095,243.7724349,526,53,574,292,550,172,1
25680,245.1530134,523,51,573,291,548,171,1
25200,245.3589208,522,51,573,291,547,171,1
25095,244.3808503,521,51,572,290,546,170,1
24648,242.6375898,523,51,575,288,549,169,1
24336,239.9270723,526,53,579,287,552,170,1
24804,240.3767876,528,53,583,287,555,170,1
24486,237.4573646,530,52,585,283,557,167,1
24570,240.842272,531,52,588,286,559,169,1
24910,242.0516474,533,51,591,286,562,168,1
25038,241.0808993,534,52,592,286,563,169,1
25506,241.3234344,536,51,595,285,565,168,1
25272,242.0743687,540,53,602,287,571,170,1
25145,243.5590278,542,53,606,288,574,170,1
26307,246.2884488,546,52,613,289,579,170,1
27246,249.0401574,548,53,618,292,583,172,1
27485,249.3230836,551,53,622,292,586,172,1
27588,253.3554815,552,50,627,292,589,171,1
28188,253.728201,554,51,627,294,590,172,1
26880,250.2818411,554,48,625,288,589,168,1
25199,232.8475896,556,47,623,270,589,158,1
27022,239.169396,556,51,625,280,590,165,1
25155,214.7673159,552,42,642,237,597,139,1
27520,231.9353358,555,47,642,262,598,154,1
27625,235.3762945,557,48,638,269,597,158,1
29358,247.3418687,556,52,639,285,597,168,1
26288,226.9471304,555,46,636,258,595,152,1
29140,247.2933481,555,52,632,287,593,169,1
24150,220.4291269,554,47,621,257,587,152,1
29889,252.8813951,553,56,623,299,588,177,1
30750,257.178926,549,54,624,300,586,177,1
30008,257.9631757,546,52,617,300,581,176,1
29760,257.6897359,543,51,613,299,578,175,1
29618,260.311352,540,49,609,300,574,174,1
27084,252.0019841,529,46,592,290,560,168,1
26840,252.0019841,533,50,596,294,564,172,1
27459,251.8034948,534,50,600,293,567,171,1
26751,250.1399608,536,50,603,291,569,170,1
26751,250.6830668,541,50,610,291,575,170,1
27459,253.4423011,545,50,617,293,581,171,1
27588,253.0612574,547,50,621,292,584,171,2
30705,269.6905634,410,40,448,307,429,173,2
29700,274.5906044,402,40,452,310,427,175,2
30140,279.0788419,402,36,455,310,428,173,2
30636,281.0427014,404,35,457,311,430,173,2
33082,284.1918366,406,33,465,311,435,172,2
32643,284.9649101,407,32,465,311,436,171,2
33600,286.5676185,409,31,470,311,439,171,2
34160,287,409,31,472,311,440,171,2
34563,288.1961138,410,30,474,311,442,170,2
34526,289.9275772,410,29,473,312,441,170,2
35406,288.8771365,410,27,477,308,443,167,2
35991,287.4056367,410,27,479,306,444,166,2
34809,290.1465147,411,26,475,309,443,167,2
37073,292.7695339,414,25,489,308,451,166,2
35941,291.2902333,420,24,489,307,454,165,2
36790,292.7695339,423,22,498,305,460,163,2
36811,290.3274014,430,21,503,302,466,161,2
36507,292.5149569,434,20,508,303,471,161,2
36480,293.7107421,442,22,513,307,477,164,2
37335,294.4503354,446,21,520,306,483,163,2
37728,296.863605,452,22,524,310,488,166,2
37023,295.6518223,456,21,527,308,491,164,2
39150,300.3065101,456,21,534,311,495,166,2
39555,302.9488406,455,19,532,312,493,165,2
38252,300.2732089,455,22,525,314,490,168,2
37926,301.9884104,452,20,521,314,486,167,2
38383,300.123308,453,21,518,314,485,167,2
38313,304.6850833,446,19,514,316,480,167,2
39336,305.2212312,444,20,510,318,477,169,2
39600,307.1742177,440,17,506,317,473,167,2
39732,307.5223569,438,18,501,319,469,168,2
39390,309.0792779,434,16,495,319,464,167,2
39474,311.44823,425,16,483,322,454,169,2
39296,312.0656982,422,12,478,319,450,165,2
38608,307.6117683,407,12,454,316,430,164,2
37926,303.5160622,409,14,448,315,428,164,2
38000,307.0260575,398,13,441,317,419,165,2
37625,303.389189,400,14,438,315,419,164,2
36663,305.4995908,394,12,433,315,413,163,2
36421,303.7795253,390,13,431,314,410,163,2
36058,300.2881949,392,14,429,312,410,163,2
