40377,313.0063897,105.7024125,154,307,57,265,105,286,6
40950,315.0063491,106.7754653,158,306,59,266,108,286,6
41789,319.0062695,107.7032961,159,306,59,266,109,286,6
42693,321,109.2016483,159,306,57,267,108,286,6
42959,323.0139316,108.2681855,158,306,57,267,107,286,6
43282,323.0758425,108.2681855,155,305,54,266,104,285,6
44114,322.1878334,107.9120012,151,305,50,267,100,286,6
44022,319.3070622,107.3359213,146,306,46,267,96,286,6
44202,318.6283101,105.1094667,140,305,42,267,91,286,6
44730,316.0711945,105.6030303,131,307,35,263,83,285,6
45188,317.4208563,107.54069,133,305,34,263,83,284,6
44730,316.5217212,106.9298836,131,306,34,261,82,283,6
44759,314.4344129,107.424392,131,305,33,261,82,283,6
43960,315.0745943,104.6947945,132,303,37,259,84,281,6
43646,314.7014458,106.0235823,136,302,40,257,88,279,6
42704,314.311947,105.1903037,141,301,45,258,93,279,6
41448,314.1018943,105.3090689,148,299,51,258,99,278,6
40950,315.0253958,104.9237819,154,298,57,258,105,278,6
40192,314.1289544,104.1777327,159,297,62,259,110,278,6
40005,315.3569406,106.976633,165,297,65,259,115,278,6
39816,316.4569481,106.6255129,168,297,68,260,118,278,6
40068,318.7600979,105.9481005,171,298,71,263,121,280,6
41022,318.9043744,108.1572929,171,297,68,264,119,280,6
40513,319.6904753,108.4665847,173,297,70,263,121,280,6
41409,321.7530109,109.1100362,172,298,68,265,120,281,6
41538,322.684056,108.1572929,172,298,69,265,120,281,6
42900,325.4980799,109.2016483,171,296,66,266,118,281,6
42837,327.4950381,110.440029,171,297,65,266,118,281,6
43491,327.3438559,110.7248843,169,296,63,264,116,280,6
43624,328.2575209,110.7248843,169,297,63,265,116,281,6
44280,328.0975465,110.7248843,167,294,61,262,114,278,6
44472,327.0244639,111.0180166,166,294,60,261,113,277,6
44799,327.001529,111.3193604,164,294,58,260,111,277,6
45684,324.5566206,109.1100362,155,296,52,260,103,278,6
45543,323.7483591,110.1362792,155,297,52,258,103,277,6
45543,324.04475,109.7861558,151,297,48,259,99,278,6
45866,324.5812687,110.4943437,147,297,44,257,95,277,6
46690,323.8965884,109.931797,143,297,41,256,92,276,6
47304,326.105811,109.3846424,140,297,39,255,89,276,6
47158,325.3459697,110.6932699,139,297,37,254,88,275,6
47628,326.583833,111.6154111,139,297,36,254,87,275,6
47742,329.2005468,110.1680534,139,297,38,253,88,275,6
48840,331.5478849,112.5388822,141,297,37,254,89,275,6
47850,330.8715763,111.7899817,144,296,40,255,92,275,6
47619,333.4861316,113.0884609,148,297,43,255,95,276,6
47517,337.0014837,112.9468902,155,295,49,256,102,275,6
47376,336,114.1621654,156,293,48,256,102,274,6
46506,337.1201566,114.8259553,160,297,52,258,106,277,6
45696,336.3346548,113.547347,163,294,56,256,109,275,6
46032,336.7194678,115.1086443,166,293,57,256,111,274,6
45560,335.8586012,113.8419958,168,293,60,257,114,275,6
44422,335.5294324,111.9464158,170,293,64,257,117,275,6
43754,335.8288254,111.6288493,172,292,66,257,119,274,6
43420,336.1547263,111.0180166,173,291,67,258,120,274,6
42957,335.1611553,111.0180166,175,292,69,259,122,275,6
43160,333.9461034,112.2719912,177,293,70,259,123,276,6
43030,332.5432303,112.2719912,177,294,70,260,123,277,6
43030,331.6654941,111.0180166,178,293,72,260,125,276,6
44086,329.0744597,110.440029,176,294,70,263,123,278,6
43952,328.0137192,108.8117641,173,295,69,263,121,279,6
44336,326.2207841,107.5639345,169,295,66,264,117,279,6
44388,324.616697,107.8378412,167,297,65,262,116,279,6
44436,322.9690388,107.5174404,164,299,62,265,113,282,6
44619,322.1335127,107.2240645,161,300,60,264,110,282,6
44800,321.3113755,106.6255129,159,300,59,263,109,281,6
44480,321.4031736,108.5034562,160,300,58,263,109,281,6
43840,320.8987379,106.6255129,159,299,59,262,109,280,6
43840,320.8987379,107.3359213,160,299,60,260,110,279,6
43520,320.3997503,106.976633,161,299,61,261,111,280,6
42693,321,109.7861558,167,299,64,261,115,280,6
42182,322,107.8378412,168,296,66,261,117,278,6
42182,322.076078,109.1100362,170,298,67,262,118,280,6
41920,320.224921,109.1100362,171,298,68,262,119,280,6
41600,320.4512443,109.7314905,173,297,69,262,121,279,6
41409,321.7530109,108.8117641,174,295,70,263,122,279,6
41280,320.8987379,107.856386,174,294,71,262,122,278,6
40960,320.8987379,108.5218872,175,293,71,262,123,277,6
41088,321.8229327,109.4805919,175,290,70,259,122,274,6
41409,321.6224495,108.5218872,173,289,69,258,121,273,6
42182,322.3042041,109.1100362,170,289,66,256,118,272,6
43014,321.0249212,109.4166349,165,289,61,255,113,272,6
45866,323.1872522,109.1100362,152,293,49,257,100,275,6
44897,323.3032632,111.3283432,156,294,51,257,103,275,6
45966,326.2590995,112.8937554,154,294,47,258,100,276,6
47002,331.182729,111.9464158,152,294,46,258,99,276,6
47905,335.1492205,114.1621654,153,296,45,259,99,277,6
48240,335.053727,115.4339638,155,296,46,258,100,277,6
48720,336.0372003,115.7670074,157,299,48,260,102,279,6
49680,345.03623,114.7911146,161,298,52,262,106,280,6
47940,340.3307215,114.4814395,167,297,58,262,112,279,6
47955,345.9046111,114.7911146,173,295,64,259,118,277,6
47402,347.3859525,113.8859078,180,294,71,261,125,277,6
46018,347.9727001,112.6410227,186,292,78,260,132,276,6
44980,348.6617272,111.5706054,192,290,84,262,138,276,6
46068,351.0626725,114.9826074,194,294,83,264,138,279,6
47115,351.1723224,114.9782588,189,293,77,267,133,280,6
47399,341.9897659,115.9482643,184,296,72,266,128,281,6
48048,336.251394,110.7248843,172,299,66,267,119,283,6
49876,337.0370899,112.2719912,163,301,56,267,109,284,6
50736,336.251394,114.179683,159,302,50,268,104,285,6
51680,340.2484386,116.211015,160,299,48,268,104,283,6
51038,338.0724774,117.0469991,160,300,48,266,104,283,6
50511,339.0014749,117.9533806,163,301,51,264,107,282,6
49735,343.3729751,117.0469991,169,297,57,263,113,280,6
47328,350.2913073,116.3872845,182,296,71,261,126,278,6
48511,351.4000569,117.1750827,182,293,69,262,125,277,6
46845,349.6541148,114.9826074,186,291,75,261,130,276,6
46900,352.7548724,114.9826074,187,291,76,261,131,276,6
46632,349.755629,115.9482643,188,291,76,261,132,276,6
47121,339.425986,115.2085066,183,290,71,263,127,276,6
48848,344,112.7918437,177,292,68,263,122,277,6
48865,337.1201566,112.3610253,172,296,64,265,118,280,6
48865,337.2506486,113.3225485,172,297,63,266,117,281,6
49056,336.0238087,113.0530849,170,298,61,268,115,283,6
48240,335.1208737,113.6001761,173,300,64,268,118,284,6
46782,339.9955882,113.0530849,179,297,70,267,124,282,6
45220,342.9650128,111.8257573,187,294,79,265,133,279,6
45353,343.5767745,114.2365966,191,292,80,265,135,278,6
44821,338.4228125,113.2651756,191,291,81,264,136,277,6
45560,335.2148565,110.3539759,184,292,77,265,130,278,6
45621,333.0960822,108.240473,177,293,73,263,125,278,6
45678,331.6654941,108.8117641,172,295,68,263,120,279,6
46860,331.0226578,110.063618,166,295,61,262,113,278,6
46860,331.1027031,110.063618,163,295,58,262,110,278,6
45780,327.2583078,110.063618,164,293,59,260,111,276,6
44936,328.0381075,111.3193604,168,295,62,261,115,278,6
45073,329.5481755,113.2254388,171,293,63,259,117,276,6
43692,332.4484923,109.4805919,174,287,69,256,121,271,6
43361,332.0195777,112.3610253,177,288,69,257,123,272,6
43361,332.0993827,112.3610253,177,288,69,257,123,272,6
43032,326.300475,108.6692229,173,286,68,258,120,272,6
44251,323.0386974,109.767937,168,287,63,255,115,271,6
44251,323.5011592,108.1572929,163,289,60,256,111,272,6
43977,321.6861825,106.9018241,161,289,59,257,110,273,6
44298,321.7530109,108.78419,161,289,58,254,109,271,6
43840,320.3061036,107.8378412,162,291,60,256,111,273,6
42560,320.0140622,107.856386,164,290,61,258,112,274,6
42182,322.5600719,110.063618,169,292,64,259,116,275,6
41216,323.3944959,108.5218872,171,291,67,260,119,275,6
40767,323.1253627,107.2800075,173,291,70,261,121,276,6
40250,323.4887942,108.240473,173,291,69,261,121,276,6
40125,322.3988213,108.5218872,174,292,70,261,122,276,6
40950,315.3109576,104.4030651,166,293,66,263,116,278,6
41762,314.0398064,103.0921918,159,296,61,264,110,280,6
42704,314.636298,105.3043209,155,298,55,265,105,281,6
42840,316.2419959,105.3422992,152,299,53,263,102,281,6
43646,314.9158618,106.8924693,150,299,49,264,99,281,6
43155,315.4583966,107.2240645,152,298,51,262,101,280,6
41396,316.0063291,106.282642,156,298,56,262,106,280,6
41022,318.127333,109.1100362,161,296,58,260,109,278,6
40259,317.3546912,106.5692263,164,295,63,261,113,278,6
40576,317.4555087,107.5174404,165,295,63,261,114,278,6
40448,316.1281386,105.6219674,162,295,62,261,112,278,6
41184,312.1025473,104.6756896,156,295,57,261,106,278,6
41052,311.777164,103.4649699,151,298,54,262,102,280,6
41674,312.4435949,102.7861858,146,297,49,263,97,280,6
41715,310.8649224,106.0424443,145,299,46,261,95,280,6
42333,310.551123,105.3422992,143,298,44,262,93,280,6
42160,310.8520548,107.3359213,145,300,45,261,95,280,6
41230,310.1612484,106.4048871,147,300,48,261,97,280,6
40741,311.0144691,106.976633,151,300,51,262,101,281,6
39497,311.1607302,104.7520883,155,299,57,262,106,280,6
38440,310.315968,103.4649699,159,298,62,262,110,280,6
38625,309.3169895,104.0624812,160,298,62,263,111,280,6
38750,310.315968,104.4030651,160,298,62,262,111,280,6
38440,310.1612484,103.1212878,158,298,61,263,109,280,6
38625,309.0064724,103.4649699,155,298,58,262,106,280,6
39040,305.0590107,104.4030651,152,299,54,263,103,281,6
39824,304.4749579,102.8834292,147,299,51,262,99,280,6
39996,303.8716834,101.0198,144,299,50,262,97,280,6
39693,304.2005917,102.3181313,145,299,50,261,97,280,6
39260,303.1171391,100.7223908,145,300,53,259,99,279,6
38829,301.7316689,99.53893711,147,299,55,261,101,280,6
37973,299.2022727,100.8464179,152,299,59,260,105,279,6
36000,300.059994,97.86214794,161,299,70,263,115,281,6
36300,300.1666204,98.23441352,164,298,73,261,118,279,6
36179,299.1354208,97.73944956,164,297,72,264,118,280,6
35462,298.1358751,97.49871794,164,298,73,263,118,280,6
35520,296.1080884,96.79876032,162,298,71,265,116,281,6
36162,294.0068026,97.49871794,157,299,66,264,111,281,6
37338,294.3824044,98.61541462,150,302,59,264,104,283,6
38645,296.4219965,97.1699542,141,303,52,264,96,283,6
39368,297.7247051,96.66436779,134,305,46,265,90,285,6
40256,297.9463039,99.00505038,132,304,41,265,86,284,6
39664,297.6188838,101.5529419,135,304,43,261,89,282,6
38480,296.8922363,98.41239759,137,303,48,261,92,282,6
35816,296.0152023,98.08669635,151,302,61,263,106,282,6
35520,296.1367927,96.00520819,157,299,68,263,112,281,6
35343,297.4861341,96.93296653,162,299,72,263,117,281,6
35343,297.4306642,98.43271814,164,297,72,262,118,279,6
35224,296.1367927,98.08159868,163,297,71,263,117,280,6
35502,291.0154635,96.79876032,158,298,67,265,112,281,6
35258,289.3890115,95.63472173,154,298,65,263,109,280,6
35836,290.4513729,95.27329112,149,299,60,265,104,282,6
36414,290.8779813,95.07891459,145,300,57,264,101,282,6
36992,290.9931271,95.46203434,143,301,55,264,99,282,6
36125,290.5529212,96.25487001,146,299,58,260,102,279,6
35793,291.2902333,95.85405573,150,300,62,262,106,281,6
34920,291.0618491,96.38464608,155,299,66,262,110,280,6
34680,289.0432494,96.00520819,155,298,66,262,110,280,6
34680,289.0276803,96.00520819,157,297,68,261,112,279,6
34272,288.0433995,95.85405573,157,298,69,260,113,279,6
34440,287.0627109,93.77632964,154,297,67,262,110,279,6
34770,285.1420699,94.33981132,151,296,63,262,107,279,6
35750,286.5047993,94.5409964,145,298,58,261,101,279,6
36894,287.090578,94.9368211,139,298,52,260,95,279,6
37466,287.8975512,96.66436779,135,299,47,259,91,279,6
37466,288.5134312,97.08243919,132,300,44,259,88,279,6
38324,288.2568299,98.89893832,131,300,41,259,86,279,6
37376,292.4944444,97.98979539,138,299,49,258,93,278,6
36208,292.0616373,96.25487001,144,298,56,259,100,278,6
36792,292.0428051,96.00520819,144,296,55,260,99,278,6
35916,292.0017123,98.08669635,151,295,61,256,106,275,6
34920,291.0068728,97.69339793,156,293,66,255,111,274,6
34920,291.0429522,97.30878686,158,290,68,253,113,271,6
35211,291.0017182,97.86214794,160,286,69,250,114,268,6
34680,289.0069203,96.93296653,160,283,70,247,115,265,6
33984,288.0069444,96.00520819,160,281,71,245,115,263,6
34034,286,96.38464608,159,278,70,241,114,259,6
33866,287.0069686,97.30878686,161,275,71,238,116,256,6
33345,285.0017544,96.93296653,161,272,71,236,116,254,6
33915,285.015789,95.27329112,160,264,71,230,115,247,6
33345,285.015789,96.56603958,162,262,72,227,117,244,6
33796,284.0158446,97.49871794,162,258,71,223,116,240,6
33677,283.0017668,97.14422268,163,256,72,222,117,239,6
33840,282.0283674,96.93296653,160,256,70,220,115,238,6
35092,283.0865592,97.14422268,156,255,65,221,110,238,6
35125,281.4000711,96.56603958,152,256,62,221,107,238,6
35154,279.8660394,96.38464608,147,258,58,221,102,239,6
35968,282.4924778,94.9368211,142,260,55,222,98,241,6
35968,282.704793,96.66436779,141,262,53,222,97,242,6
36660,283.3866616,98.08669635,142,262,52,223,97,242,6
35910,285.0631509,97.1699542,147,264,58,225,102,244,6
36125,289.0155705,99.16148446,154,262,62,225,108,243,6
36250,290.0275849,97.86214794,154,262,63,226,108,244,6
35916,292.2464713,100.0899595,160,262,67,225,113,243,6
35453,293.4365349,99.959992,165,260,71,226,118,243,6
36039,293.1705988,100.8811182,168,259,72,228,120,243,6
36666,291.0068728,101.8430165,165,261,69,227,117,244,6
37248,291.2902333,99.3680029,159,263,66,228,112,245,6
38280,291.1631845,100.0899595,153,267,60,230,106,248,6
38570,292.1044334,102.3181313,151,268,56,230,103,249,6
38570,291.7601755,101.7693471,149,268,55,229,102,248,6
38121,291.9880135,100.8464179,149,268,56,229,102,248,6
37422,297.2843756,102.6937194,158,268,63,229,110,248,6
37500,300.5395149,102.7861858,164,264,67,230,115,247,6
37548,298.5431292,103.406963,166,265,68,232,117,248,6
37375,299.541316,104.3551628,169,264,70,231,119,247,6
37674,299.1354208,104.0432602,170,263,71,231,120,247,6
38313,297.0605999,103.0921918,166,262,68,230,117,246,6
39072,296.5467923,101.8430165,161,265,65,231,113,248,6
39396,294.9779653,102.1812116,158,267,62,232,110,249,6
39396,295.0610106,102.5280449,157,267,61,231,109,249,6
39072,296.3308961,101.2422837,157,266,62,231,109,248,6
38442,298.0151003,103.7304198,163,266,65,232,114,249,6
38354,302.5359483,104.0624812,166,266,68,231,117,248,6
39345,305.9428051,104.995238,168,264,68,232,118,248,6
40260,305.4193838,106.8924693,167,266,66,231,116,248,6
41040,304.0065789,105.9481005,163,268,63,233,113,250,6
41814,303.2787497,105.3422992,160,271,61,235,110,253,6
41511,303.5951251,104.0624812,160,272,62,237,111,254,6
41344,304.4749579,106.282642,163,274,63,238,113,256,6
41138,307.1042168,105.9481005,167,275,67,240,117,257,6
41097,309.0582469,107.2054103,173,273,71,240,122,256,6
40690,313.5171447,106.9018241,178,272,76,240,127,256,6
40377,313.8439102,107.0046728,182,270,79,241,130,255,6
41003,313.7722104,108.9311709,184,269,79,240,131,254,6
42160,310.0016129,106.606754,175,269,73,238,124,253,6
42196,308.4153044,105.3043209,168,272,68,239,118,255,6
41752,307.650776,106.8924693,170,273,69,238,119,255,6
42812,309.0954545,105.9481005,163,274,63,239,113,256,6
43428,309.7628125,108.4665847,162,272,59,238,110,255,6
43736,309.6578757,107.8378412,160,273,58,238,109,255,6
43260,310.0919219,107.5174404,161,272,59,238,110,255,6
42470,310.2724609,106.282642,163,275,63,239,113,257,6
42704,314.1591953,109.1100362,169,274,66,238,117,256,6
42294,319.2303244,108.1572929,174,271,71,238,122,254,6
41789,320.5027301,108.6692229,180,267,75,239,127,253,6
41527,318.3237346,109.6357606,182,269,76,241,129,255,6
43785,315,109.8954048,174,270,68,241,121,255,6
43368,312.4627978,108.78419,169,273,66,238,117,255,6
44133,314.0780158,109.1100362,166,274,62,241,114,257,6
44274,315.2459357,108.1572929,166,273,63,240,114,256,6
44446,314.1623784,108.240473,164,274,60,244,112,259,6
44133,313.8439102,108.4665847,165,278,62,244,113,261,6
43608,316.1281386,110.3675677,170,278,65,244,117,261,6
43792,322.1878334,111.0180166,176,278,70,245,123,261,6
43875,325.8128297,110.8602724,182,277,75,248,128,262,6
43225,326.3816784,110.8602724,187,277,80,248,133,262,6
42444,325.6762196,110.6028933,191,278,84,250,137,264,6
43032,327.6659885,111.0855526,192,277,84,251,138,264,6
43875,325.8128297,112.0580207,190,279,81,253,135,266,6
44758,322.1257518,112.5388822,185,280,76,252,130,266,6
44758,322.076078,111.4001795,181,282,74,251,127,266,6
45866,323.447059,110.1635148,175,283,69,253,122,268,6
45120,320.8254977,110.063618,175,284,70,251,122,267,6
45903,321.4498406,111.4001795,176,282,69,251,122,266,6
45220,323.001548,111.1260546,178,280,71,250,124,265,6
45592,328.8054136,113.3225485,184,278,75,247,129,262,6
44550,332.2965543,111.1260546,189,275,82,245,135,260,6
44156,335.5964839,111.5706054,194,272,86,244,140,258,6
43956,337.1913403,112.5877436,199,270,89,246,144,258,6
44820,333.7364229,115.3169545,198,270,85,247,141,258,6
46200,330.4375887,113.5649594,191,272,80,248,135,260,6
46576,328.0060975,114.2365966,186,274,75,247,130,260,6
45920,328.0015244,113.507709,187,275,77,247,132,261,6
47333,331.1510229,114.72576,184,278,73,249,128,263,6
47002,331.1510229,113.507709,183,278,73,250,128,264,6
46389,329.006079,114.9826074,185,280,74,250,129,265,6
45073,329.1838392,112.2942563,187,280,78,253,132,266,6
45347,332.3567361,114.2365966,191,280,80,253,135,266,6
45090,336.5070579,114.0043859,194,281,83,255,138,268,6
45495,339.9911764,115.2085066,196,284,84,257,140,270,6
46376,343.5767745,116.498927,198,283,84,259,141,271,6
46169,337.5929502,114.7562634,197,285,85,260,141,272,6
47180,337.0534082,117.1537451,196,289,82,262,139,275,6
47996,338.0369802,116.1808934,194,289,81,262,137,275,6
48191,337.023738,115.7324501,193,289,80,264,136,276,6
48191,337.0534082,116.2970335,194,288,80,265,137,276,6
48048,336.0372003,115.5205609,194,288,81,264,137,276,6
47428,334.0538879,116.7090399,196,289,82,264,139,276,6
46060,329.0379917,114.5425685,198,287,86,263,142,275,6
45402,329.8029715,114.3372205,200,288,88,265,144,276,6
45968,340.2425605,114.7562634,204,290,92,265,148,277,6
46376,344.7926913,115.3169545,207,287,94,264,150,275,6
46710,350.1885207,116.7261753,209,286,94,266,151,276,6
46240,342.2294552,117.5457358,208,284,92,265,150,274,6
46506,337.9260274,115.9180745,203,286,89,265,146,275,6
48138,339.2123229,116.1034022,199,288,85,266,142,277,6
47144,332.1821789,116.7090399,199,288,85,263,142,275,6
48334,338.0369802,117.4776575,197,290,82,266,139,278,6
48477,339.0368712,115.3169545,194,289,81,266,137,277,6
48477,339.023598,116.2970335,195,288,81,265,138,276,6
46718,329.1838392,115.5205609,195,288,82,264,138,276,6
46230,335.9315406,115.7324501,198,290,85,265,141,277,6
46648,345.3244851,115.5205609,201,289,88,265,144,277,6
47056,348.9140295,116.1034022,203,288,89,266,146,277,6
47600,352.3932462,118.0677771,205,288,89,266,147,277,6
48280,341.2345235,118.2581921,199,288,83,265,141,276,6
48528,337.3336627,115.7324501,192,290,79,265,135,277,6
48865,337.0059347,114.72576,186,292,75,263,130,277,6
48910,335.1208737,114.0175425,181,295,71,265,126,280,6
48764,334.1810886,113.507709,178,295,68,267,123,281,6
47808,332.1219655,114.2847321,179,294,69,263,124,278,6
46900,335.0373114,114.2847321,180,295,70,264,125,279,6
46368,336.3807367,112.0892502,183,293,75,263,129,278,6
44820,333.0165161,113.7585162,188,292,78,263,133,277,6
44488,333.6360292,113.2651756,189,290,79,263,134,276,6
44289,334.5340043,114.9826074,190,289,79,259,134,274,6
46009,331.2959402,113.0530849,182,290,73,260,127,275,6
46248,328.0015244,111.9732111,176,292,69,259,122,275,6
46107,327.184963,108.8117641,169,293,65,261,117,277,6
45314,326.3924019,112.5788612,173,293,66,258,119,275,6
45825,325.5549109,108.4665847,166,294,63,260,114,277,6
46150,325.4443117,112.5788612,167,294,60,259,113,276,6
45780,327.0550412,111.9464158,168,294,62,258,115,276,6
44662,326.0383413,112.2719912,171,294,65,257,118,275,6
43550,325.6148031,111.6288493,174,293,68,258,121,275,6
42706,326.9571837,111.6288493,177,292,71,257,124,274,6
42706,327.0351663,111.0180166,177,291,71,258,124,274,6
42706,326.6129207,108.4665847,174,292,71,258,122,275,6
44114,322.0558958,108.78419,168,293,65,258,116,275,6
44298,321.3051509,107.8378412,162,294,60,259,111,276,6
43703,319.5653298,107.2240645,160,294,59,258,109,276,6
44022,319.6263443,109.7861558,161,294,58,256,109,275,6
43884,318.9811907,107.9120012,158,295,57,257,107,276,6
43608,317.0678161,108.8485186,159,294,57,256,108,275,6
43292,316.764897,110.1362792,161,294,58,255,109,274,6
42795,317.1907943,109.7861558,163,294,60,256,111,275,6
41712,316.0395545,108.5034562,166,293,64,256,115,274,6
41080,316.4569481,107.8378412,168,293,66,258,117,275,6
41080,316.6970161,105.6219674,168,293,68,259,118,276,6
41712,316.6970161,107.2054103,168,292,66,259,117,275,6
42525,315.0777682,110.063618,166,290,61,257,113,273,6
41808,312.0785158,108.1665383,161,291,59,255,110,273,6
42881,313.9187793,107.5639345,156,293,55,256,105,274,6
42744,313.2538906,106.0424443,153,294,54,256,103,275,6
43194,313.9968153,106.282642,153,292,53,256,103,274,6
